sheetName,cellRef,fieldName,javaType,excelFormat
"INVENTORY_DTL_6b","F29","f26_f22_e17_e20_e27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","G29","g26_g22_f17_f20_f27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","H29","h26_h22_g17_g20_g27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","I29","i26_i22_h17_h20_h27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","J29","j26_j22_i17_i20_i27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","K29","k26_k22_j17_j20_j27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","L29","l26_l22_k17_k20_k27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","M29","sum_e27_l27_l17_l20_l27","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","E30","e17_e20_e27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","F30","f17_f20_f27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","G30","g17_g20_g27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","H30","h17_h20_h27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","I30","i17_i20_i27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","J30","j17_j20_j27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","K30","k17_k20_k27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","L30","l17_l20_l27_actual_gross_income_from_inventory_sales","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","M30","sum_e29_l29_actual_gross_income_from_inventory_sales","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","E31","e17_e20_e27_net_inventory_sales_income_i_h","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","F31","f17_f20_f27_e30_e29","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","G31","g17_g20_g27_f30_f29","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","H31","h17_h20_h27_g30_g29","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","I31","i17_i20_i27_h30_h29","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","J31","j17_j20_j27_i30_i29","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","K31","k17_k20_k27_j30_j29","java.lang.Double","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","L31","l17_l20_l27_k30_k29","java.lang.Double","#,##0.00_);(#,##0.00)"
