sheetName,cellRef,fieldName,javaType,excelFormat
"INCOME_DTL_11a","C46","_3a_income_from_demos_and_activity_fees_from_7","java.lang.String","@"
"INCOME_DTL_11a","D46","activity_14","java.lang.String","General"
"INCOME_DTL_11a","E46","amount_23","java.lang.String","#,##0.00_);(#,##0.00)"
"INCOME_DTL_11a","C47","_3a_income_from_demos_and_activity_fees_from_8","java.lang.String","@"
"INCOME_DTL_11a","D47","activity_15","java.lang.String","General"
"INCOME_DTL_11a","E47","amount_24","java.lang.String","#,##0.00_);(#,##0.00)"
"INCOME_DTL_11a","C48","_3a_income_from_demos_and_activity_fees_from_9","java.lang.String","@"
"INCOME_DTL_11a","D48","activity_16","java.lang.String","General"
"INCOME_DTL_11a","E48","amount_25","java.lang.String","#,##0.00_);(#,##0.00)"
"INCOME_DTL_11a","C49","_3a_income_from_demos_and_activity_fees_from_10","java.lang.String","@"
"INCOME_DTL_11a","D49","activity_17","java.lang.String","General"
"INCOME_DTL_11a","E49","amount_26","java.lang.String","#,##0.00_);(#,##0.00)"
"INCOME_DTL_11a","C50","_3a_income_from_demos_and_activity_fees_from_11","java.lang.String","@"
"INCOME_DTL_11a","D50","activity_18","java.lang.String","General"
"INCOME_DTL_11a","E50","amount_27","java.lang.String","#,##0.00_);(#,##0.00)"
"INCOME_DTL_11a","C51","_3a_income_from_demos_and_activity_fees_from_12","java.lang.String","@"
"INCOME_DTL_11a","D51","activity_19","java.lang.String","General"
"INCOME_DTL_11a","E51","amount_28","java.lang.String","#,##0.00_);(#,##0.00)"
"INCOME_DTL_11a","E52","amount_show_total_on_pg_4_line_3a","java.lang.Double","#,##0.00_);(#,##0.00)"
