sheetName,cellRef,fieldName,javaType,excelFormat
"SECONDARY_ACCOUNTS_2b","C2","secondary_accounts_2b_r2c3","java.lang.Double","General"
"SECONDARY_ACCOUNTS_2b","C3","contents_b59","java.lang.Double","General"
"SECONDARY_ACCOUNTS_2b","C4","contents_e_3","java.lang.Double","General"
"SECONDARY_ACCOUNTS_2b","C6","contents_e_4","java.lang.Double","General"
"SECONDARY_ACCOUNTS_2b","D13","bank_name","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E13","bank_name_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","F13","bank_name_3","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","G13","bank_name_4","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","D14","account_number","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E14","account_number_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","F14","account_number_3","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","G14","account_number_4","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","D15","bank_s_signature_req","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","E15","dual_signature","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","F15","dual_signature_2","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","G15","dual_signature_3","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","D16","dual_signature_account_type","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E16","dual_signature_account_type_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","F16","dual_signature_account_type_3","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","G16","dual_signature_account_type_4","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","D17","dual_signature_interest_bearing","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E17","dual_signature_interest_bearing_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","F17","dual_signature_interest_bearing_3","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","G17","dual_signature_interest_bearing_4","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","D18","dual_signature_statement_end_date","java.lang.String","m/d/yy"
"SECONDARY_ACCOUNTS_2b","E18","dual_signature_statement_end_date_2","java.lang.String","m/d/yy"
"SECONDARY_ACCOUNTS_2b","F18","dual_signature_statement_end_date_3","java.lang.String","m/d/yy"
"SECONDARY_ACCOUNTS_2b","G18","dual_signature_statement_end_date_4","java.lang.String","m/d/yy"
"SECONDARY_ACCOUNTS_2b","D19","dual_signature_a_statement_ending_balance","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","E19","dual_signature_a_statement_ending_balance_2","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","F19","dual_signature_a_statement_ending_balance_3","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","G19","dual_signature_a_statement_ending_balance_4","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","I19","a","java.lang.Double","General"
"SECONDARY_ACCOUNTS_2b","D20","dual_signature_b_total_deposits_not_credited","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","E20","dual_signature_b_total_deposits_not_credited_2","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","F20","dual_signature_b_total_deposits_not_credited_3","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","G20","dual_signature_b_total_deposits_not_credited_4","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","D21","dual_signature_c_total_withdrawals_not_cleared","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","E21","dual_signature_c_total_withdrawals_not_cleared_2","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","F21","dual_signature_c_total_withdrawals_not_cleared_3","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","G21","dual_signature_c_total_withdrawals_not_cleared_4","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","D22","dual_signature_non_interest_bearing_adjusted_bank_balance_a_b_c","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","E22","dual_signature_if_and_d_17_yes_d_18_d_19_0_d_19_d_20_d_21_0","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","F22","dual_signature_if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","G22","dual_signature_if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","I22","contents_c_14_pg_1_i_a","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","D23","if_and_d_17_yes_d_18_d_19_0_d_19_d_20_d_21_0_interest_bearing_adjusted_bank_balance_a_b_c","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","E23","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_if_and_d_17_yes_d_18_d_19_0_d_19_d_20_d_21_0","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","F23","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","G23","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","I23","if_d22_d25_d22_0_if_e22_e25_e22_0_if_f22_f25_f22_0_if_g22_g25_g22_0_pg_1_i_b","java.lang.Double","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","D25","ending_balances_ending_balance_in_register_ledger","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","E25","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_ending_balance_in_register_ledger","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","F25","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_ending_balance_in_register_ledger","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","G25","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_ending_balance_in_register_ledger","java.lang.String","#,##0.00_);(#,##0.00)"
"SECONDARY_ACCOUNTS_2b","D27","signatories_legal_name","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E27","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_legal_name","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","F27","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_legal_name","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","G27","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_legal_name","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","D28","signatories_member","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","E28","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_member","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","F28","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_member","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","G28","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_member","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","D29","signatories_expiration_mm_yyyy","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","E29","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_expiration_mm_yyyy","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","F29","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_expiration_mm_yyyy","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","G29","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_expiration_mm_yyyy","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","D30","signatories_legal_name_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E30","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_legal_name_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","F30","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_legal_name_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","G30","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_legal_name_2","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","D31","signatories_member_2","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","E31","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_member_2","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","F31","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_member_2","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","G31","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_member_2","java.lang.String","0"
"SECONDARY_ACCOUNTS_2b","D32","signatories_expiration_mm_yyyy_2","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","E32","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_expiration_mm_yyyy_2","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","F32","if_and_f_17_yes_f_18_f_19_0_f_19_f_20_f_21_0_expiration_mm_yyyy_2","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","G32","if_and_g_17_yes_g_18_g_19_0_g_19_g_20_g_21_0_expiration_mm_yyyy_2","java.lang.String","mm/yyyy"
"SECONDARY_ACCOUNTS_2b","D33","signatories_legal_name_3","java.lang.String","@"
"SECONDARY_ACCOUNTS_2b","E33","if_and_e_17_yes_e_18_e_19_0_e_19_e_20_e_21_0_legal_name_3","java.lang.String","@"
