sheetName,cellRef,fieldName,javaType,excelFormat
"ASSET_DTL_5a","E34","sending_branch_or_reason_19","java.lang.String","@"
"ASSET_DTL_5a","F34","prior_amount_11","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G34","current_amount_11","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","F35","prior_amount_total","java.lang.Double","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G35","current_amount_sum_f24_f34","java.lang.Double","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C41","prepaid_expenses_description","java.lang.String","@"
"ASSET_DTL_5a","F41","prior_amount_12","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G41","current_amount_12","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C42","prepaid_expenses_description_2","java.lang.String","@"
"ASSET_DTL_5a","F42","prior_amount_13","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G42","current_amount_13","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C43","prepaid_expenses_description_3","java.lang.String","@"
"ASSET_DTL_5a","F43","prior_amount_14","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G43","current_amount_14","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C44","prepaid_expenses_description_4","java.lang.String","@"
"ASSET_DTL_5a","F44","prior_amount_15","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G44","current_amount_15","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C45","prepaid_expenses_description_5","java.lang.String","@"
"ASSET_DTL_5a","F45","prior_amount_16","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G45","current_amount_16","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","F46","prior_amount_17","java.lang.Double","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G46","current_amount_sum_f41_f45","java.lang.Double","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C52","other_assets_description","java.lang.String","@"
"ASSET_DTL_5a","D52","reason_12","java.lang.String","General"
"ASSET_DTL_5a","E52","show_on","java.lang.String","General"
"ASSET_DTL_5a","F52","prior_amount_18","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G52","current_amount_17","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C53","other_assets_description_2","java.lang.String","@"
